ENSEMBL,SYMBOL
10999,ENSG00000163162,RNF149
11000,ENSG00000163166,IWS1
11001,ENSG00000163170,BOLA3
11002,ENSG00000163171,CDC42EP3
11003,ENSG00000163191,S100A11
11004,ENSG00000163202,LCE3D
11005,ENSG00000163206,SMCP
11006,ENSG00000163207,IVL
11007,ENSG00000163209,SPRR3
11008,ENSG00000163214,DHX57
11009,ENSG00000163216,SPRR2D
11010,ENSG00000163217,BMP10
11011,ENSG00000163218,PGLYRP4
11012,ENSG00000163219,ARHGAP25
11013,ENSG00000163220,S100A9
11014,ENSG00000163221,S100A12
11015,ENSG00000163235,TGFA
11016,ENSG00000163239,TDRD10
11017,ENSG00000163249,CCNYL1
11018,ENSG00000163251,FZD5
11019,ENSG00000163254,CRYGC
11020,ENSG00000163257,DCAF16
11021,ENSG00000163263,CFAP141
11022,ENSG00000163273,NPPC
11023,ENSG00000163281,GNPDA2
11024,ENSG00000163283,ALPP
11025,ENSG00000163285,GABRG1
11026,ENSG00000163286,ALPG
11027,ENSG00000163288,GABRB1
11028,ENSG00000163291,PAQR3
11029,ENSG00000163293,NIPAL1
11030,ENSG00000163295,ALPI
11031,ENSG00000163297,ANTXR2
11032,ENSG00000163312,HELQ
11033,ENSG00000163319,MRPS18C
11034,ENSG00000163320,CGGBP1
11035,ENSG00000163322,ABRAXAS1
11036,ENSG00000163328,GPR155
11037,ENSG00000163331,DAPL1
11038,ENSG00000163344,PMVK
11039,ENSG00000163346,PBXIP1
11040,ENSG00000163347,CLDN1
11041,ENSG00000163348,PYGO2
11042,ENSG00000163349,HIPK1
11043,ENSG00000163352,LENEP
11044,ENSG00000163354,DCST2
11045,ENSG00000163357,DCST1
11046,ENSG00000163359,COL6A3
11047,ENSG00000163362,INAVA
11048,ENSG00000163364,LINC01116
11049,ENSG00000163374,YY1AP1
11050,ENSG00000163376,KBTBD8
11051,ENSG00000163377,TAFA4
11052,ENSG00000163378,EOGT
11053,ENSG00000163380,LMOD3
11054,ENSG00000163382,NAXE
11055,ENSG00000163389,POGLUT1
11056,ENSG00000163393,SLC22A15
11057,ENSG00000163394,CCKAR
11058,ENSG00000163395,IGFN1
11059,ENSG00000163399,ATP1A1
11060,ENSG00000163406,SLC15A2
11061,ENSG00000163412,EIF4E3
11062,ENSG00000163421,PROK2
11063,ENSG00000163424,TEX55
11064,ENSG00000163428,LRRC58
11065,ENSG00000163430,FSTL1
11066,ENSG00000163431,LMOD1
11067,ENSG00000163435,ELF3
11068,ENSG00000163440,PDCL2
11069,ENSG00000163444,TMEM183A
11070,ENSG00000163449,TMEM169
11071,ENSG00000163453,IGFBP7
11072,ENSG00000163462,TRIM46
11073,ENSG00000163463,KRTCAP2
11074,ENSG00000163464,CXCR1
11075,ENSG00000163466,ARPC2
11076,ENSG00000163467,TSACC
11077,ENSG00000163468,CCT3
11078,ENSG00000163472,TMEM79
11079,ENSG00000163479,SSR2
11080,ENSG00000163481,RNF25
11081,ENSG00000163482,STK36
11082,ENSG00000163485,ADORA1
11083,ENSG00000163491,NEK10
11084,ENSG00000163492,CCDC141
11085,ENSG00000163497,FEV
11086,ENSG00000163499,CRYBA2
11087,ENSG00000163501,IHH
11088,ENSG00000163507,CIP2A
11089,ENSG00000163508,EOMES
11090,ENSG00000163510,CWC22
11091,ENSG00000163512,AZI2
11092,ENSG00000163513,TGFBR2
11093,ENSG00000163515,RETNLB
11094,ENSG00000163516,ANKZF1
11095,ENSG00000163517,HDAC11
11096,ENSG00000163518,FCRL4
11097,ENSG00000163519,TRAT1
11098,ENSG00000163520,FBLN2
11099,ENSG00000163521,GLB1L
11100,ENSG00000163527,STT3B
11101,ENSG00000163528,CHCHD4
11102,ENSG00000163530,DPPA2
11103,ENSG00000163531,NFASC
11104,ENSG00000163534,FCRL1
11105,ENSG00000163535,SGO2
11106,ENSG00000163536,SERPINI1
11107,ENSG00000163539,CLASP2
11108,ENSG00000163541,SUCLG1
11109,ENSG00000163545,NUAK2
11110,ENSG00000163554,SPTA1
11111,ENSG00000163558,PRKCI
11112,ENSG00000163563,MNDA
11113,ENSG00000163564,PYHIN1
11114,ENSG00000163565,IFI16
11115,ENSG00000163568,AIM2
11116,ENSG00000163576,EFHB
11117,ENSG00000163577,EIF5A2
11118,ENSG00000163581,SLC2A2
11119,ENSG00000163584,RPL22L1
11120,ENSG00000163586,FABP1
11121,ENSG00000163590,PPM1L
11122,ENSG00000163596,ICA1L
11123,ENSG00000163597,SNHG16
11124,ENSG00000163599,CTLA4
11125,ENSG00000163600,ICOS
11126,ENSG00000163602,RYBP
11127,ENSG00000163605,PPP4R2
11128,ENSG00000163606,CD200R1
11129,ENSG00000163607,GTPBP8
11130,ENSG00000163608,NEPRO
11131,ENSG00000163611,SPICE1
11132,ENSG00000163612,FAM86KP
11133,ENSG00000163617,CCDC191
11134,ENSG00000163618,CADPS
11135,ENSG00000163623,NKX6-1
11136,ENSG00000163624,CDS1
11137,ENSG00000163625,WDFY3
11138,ENSG00000163626,COX18
11139,ENSG00000163629,PTPN13
11140,ENSG00000163630,SYNPR
11141,ENSG00000163631,ALB
11142,ENSG00000163632,C3orf49
11143,ENSG00000163633,C4orf36
11144,ENSG00000163634,THOC7
11145,ENSG00000163635,ATXN7
11146,ENSG00000163636,PSMD6
11147,ENSG00000163637,PRICKLE2
11148,ENSG00000163638,ADAMTS9
11149,ENSG00000163644,PPM1K
11150,ENSG00000163645,ERICH6
11151,ENSG00000163646,CLRN1
11152,ENSG00000163655,GMPS
11153,ENSG00000163659,TIPARP
11154,ENSG00000163660,CCNL1
11155,ENSG00000163661,PTX3
11156,ENSG00000163666,HESX1
11157,ENSG00000163673,DCLK3
11158,ENSG00000163681,SLMAP
11159,ENSG00000163682,RPL9
11160,ENSG00000163683,SMIM14
11161,ENSG00000163684,RPP14
11162,ENSG00000163686,ABHD6
11163,ENSG00000163687,DNASE1L3
11164,ENSG00000163689,CFAP20DC
11165,ENSG00000163694,RBM47
11166,ENSG00000163697,APBB2
11167,ENSG00000163701,IL17RE
11168,ENSG00000163702,IL17RC
11169,ENSG00000163703,CRELD1
11170,ENSG00000163704,PRRT3
11171,ENSG00000163705,FANCD2OS
11172,ENSG00000163710,PCOLCE2
11173,ENSG00000163714,U2SURP
11174,ENSG00000163719,MTMR14
11175,ENSG00000163728,TTC14
11176,ENSG00000163734,CXCL3
11177,ENSG00000163735,CXCL5
11178,ENSG00000163736,PPBP
11179,ENSG00000163737,PF4
11180,ENSG00000163738,MTHFD2L
11181,ENSG00000163739,CXCL1
11182,ENSG00000163743,RCHY1
11183,ENSG00000163746,PLSCR2
11184,ENSG00000163749,CCDC158
11185,ENSG00000163751,CPA3
11186,ENSG00000163754,GYG1
11187,ENSG00000163755,HPS3
11188,ENSG00000163762,TM4SF18
11189,ENSG00000163781,TOPBP1
11190,ENSG00000163785,RYK
11191,ENSG00000163788,SNRK
11192,ENSG00000163792,TCF23
11193,ENSG00000163793,DNAJC5G
11194,ENSG00000163794,UCN
11195,ENSG00000163795,ZNF513
11196,ENSG00000163798,SLC4A1AP
11197,ENSG00000163803,PLB1
11198,ENSG00000163806,SPDYA
11199,ENSG00000163807,KIAA1143
11200,ENSG00000163808,KIF15
11201,ENSG00000163810,TGM4
11202,ENSG00000163811,WDR43
11203,ENSG00000163812,ZDHHC3
11204,ENSG00000163814,CDCP1
11205,ENSG00000163815,CLEC3B
11206,ENSG00000163817,SLC6A20
11207,ENSG00000163818,LZTFL1
11208,ENSG00000163820,FYCO1
11209,ENSG00000163823,CCR1
11210,ENSG00000163825,RTP3
11211,ENSG00000163827,LRRC2
11212,ENSG00000163832,ELP6
11213,ENSG00000163833,FBXO40
11214,ENSG00000163840,DTX3L
11215,ENSG00000163848,ZNF148
11216,ENSG00000163864,NMNAT3
11217,ENSG00000163866,SMIM12
11218,ENSG00000163867,ZMYM6
11219,ENSG00000163870,TPRA1
11220,ENSG00000163872,YEATS2
11221,ENSG00000163873,GRIK3
11222,ENSG00000163874,ZC3H12A
11223,ENSG00000163875,MEAF6
11224,ENSG00000163877,SNIP1
11225,ENSG00000163879,DNALI1
11226,ENSG00000163882,POLR2H
11227,ENSG00000163884,KLF15
11228,ENSG00000163885,CFAP100
11229,ENSG00000163888,CAMK2N2
11230,ENSG00000163898,LIPH
11231,ENSG00000163900,TMEM41A
11232,ENSG00000163902,RPN1
11233,ENSG00000163904,SENP2
11234,ENSG00000163909,HEYL
11235,ENSG00000163913,IFT122
11236,ENSG00000163914,RHO
11237,ENSG00000163915,IGF2BP2-AS1
11238,ENSG00000163918,RFC4
11239,ENSG00000163923,RPL39L
11240,ENSG00000163930,BAP1
11241,ENSG00000163931,TKT
11242,ENSG00000163932,PRKCD
11243,ENSG00000163933,RFT1
11244,ENSG00000163935,SFMBT1
11245,ENSG00000163938,GNL3
11246,ENSG00000163939,PBRM1
11247,ENSG00000163945,UVSSA
11248,ENSG00000163946,TASOR
11249,ENSG00000163947,ARHGEF3
11250,ENSG00000163950,SLBP
11251,ENSG00000163956,LRPAP1
11252,ENSG00000163958,ZDHHC19
11253,ENSG00000163959,SLC51A
11254,ENSG00000163960,UBXN7
11255,ENSG00000163961,RNF168
11256,ENSG00000163964,PIGX
11257,ENSG00000163975,MELTF
11258,ENSG00000163982,OTOP1
11259,ENSG00000163993,S100P
11260,ENSG00000163995,ABLIM2
11261,ENSG00000164002,EXO5
11262,ENSG00000164007,CLDN19
11263,ENSG00000164008,C1orf50
11264,ENSG00000164010,ERMAP
11265,ENSG00000164011,ZNF691
11266,ENSG00000164022,AIMP1
11267,ENSG00000164023,SGMS2
11268,ENSG00000164024,METAP1
11269,ENSG00000164031,DNAJB14
11270,ENSG00000164032,H2AZ1
11271,ENSG00000164035,EMCN
11272,ENSG00000164037,SLC9B1
11273,ENSG00000164038,SLC9B2
11274,ENSG00000164039,BDH2
11275,ENSG00000164040,PGRMC2
11276,ENSG00000164045,CDC25A
11277,ENSG00000164047,CAMP
11278,ENSG00000164048,ZNF589
11279,ENSG00000164049,FBXW12
11280,ENSG00000164050,PLXNB1
11281,ENSG00000164051,CCDC51
11282,ENSG00000164053,ATRIP
11283,ENSG00000164053,ATRIP-TREX1
11284,ENSG00000164054,SHISA5
11285,ENSG00000164056,SPRY1
11286,ENSG00000164061,BSN
11287,ENSG00000164062,APEH
11288,ENSG00000164066,INTU
11289,ENSG00000164068,RNF123
11290,ENSG00000164070,HSPA4L
11291,ENSG00000164073,MFSD8
11292,ENSG00000164074,ABHD18
11293,ENSG00000164076,CAMKV
11294,ENSG00000164077,MON1A
11295,ENSG00000164078,MST1R
11296,ENSG00000164080,RAD54L2
11297,ENSG00000164081,TEX264
11298,ENSG00000164082,GRM2
11299,ENSG00000164086,DUSP7
11300,ENSG00000164087,POC1A
11301,ENSG00000164088,PPM1M
11302,ENSG00000164089,ETNPPL
11303,ENSG00000164091,WDR82
11304,ENSG00000164093,PITX2
11305,ENSG00000164096,C4orf3
11306,ENSG00000164099,PRSS12
11307,ENSG00000164100,NDST3
11308,ENSG00000164104,HMGB2
11309,ENSG00000164105,SAP30
11310,ENSG00000164106,SCRG1
11311,ENSG00000164107,HAND2
11312,ENSG00000164109,MAD2L1
11313,ENSG00000164111,ANXA5
11314,ENSG00000164112,SMIM43
11315,ENSG00000164113,ADAD1
11316,ENSG00000164114,MAP9
11317,ENSG00000164116,GUCY1A1
11318,ENSG00000164117,FBXO8
11319,ENSG00000164118,CEP44
11320,ENSG00000164120,HPGD
11321,ENSG00000164122,ASB5
11322,ENSG00000164123,C4orf45
11323,ENSG00000164124,TMEM144
11324,ENSG00000164125,GASK1B
11325,ENSG00000164128,NPY1R
11326,ENSG00000164129,NPY5R
11327,ENSG00000164134,NAA15
11328,ENSG00000164136,IL15
11329,ENSG00000164142,FHIP1A
11330,ENSG00000164144,ARFIP1
11331,ENSG00000164151,ICE1
11332,ENSG00000164161,HHIP
11333,ENSG00000164162,ANAPC10
11334,ENSG00000164163,ABCE1
11335,ENSG00000164164,OTUD4
11336,ENSG00000164167,LSM6
11337,ENSG00000164168,TMEM184C
11338,ENSG00000164169,PRMT9
11339,ENSG00000164171,ITGA2
11340,ENSG00000164172,MOCS2
11341,ENSG00000164175,SLC45A2
11342,ENSG00000164176,EDIL3
11343,ENSG00000164180,TMEM161B
11344,ENSG00000164181,ELOVL7
11345,ENSG00000164182,NDUFAF2
11346,ENSG00000164185,ZNF474
11347,ENSG00000164185,LOC100505841
11348,ENSG00000164187,LMBRD2
11349,ENSG00000164188,RANBP3L
11350,ENSG00000164190,NIPBL
11351,ENSG00000164197,RNF180
11352,ENSG00000164199,ADGRV1
11353,ENSG00000164209,SLC25A46
11354,ENSG00000164211,STARD4
11355,ENSG00000164219,PGGT1B
11356,ENSG00000164220,F2RL2
11357,ENSG00000164221,CCDC112
11358,ENSG00000164236,ANKRD33B
11359,ENSG00000164237,CMBL
11360,ENSG00000164241,C5orf63
11361,ENSG00000164244,PRRC1
11362,ENSG00000164251,F2RL1
11363,ENSG00000164252,AGGF1
11364,ENSG00000164253,WDR41
11365,ENSG00000164256,PRDM9
11366,ENSG00000164258,NDUFS4
11367,ENSG00000164265,SCGB3A2
11368,ENSG00000164266,SPINK1
11369,ENSG00000164270,HTR4
11370,ENSG00000164283,ESM1
11371,ENSG00000164284,GRPEL2
11372,ENSG00000164287,CDC20B
11373,ENSG00000164291,ARSK
11374,ENSG00000164292,RHOBTB3
11375,ENSG00000164294,GPX8
11376,ENSG00000164296,TIGD6
11377,ENSG00000164299,SPZ1
11378,ENSG00000164300,SERINC5
11379,ENSG00000164303,ENPP6
11380,ENSG00000164304,CAGE1
11381,ENSG00000164305,CASP3
11382,ENSG00000164306,PRIMPOL
11383,ENSG00000164307,ERAP1
11384,ENSG00000164308,ERAP2
11385,ENSG00000164309,CMYA5
11386,ENSG00000164318,EGFLAM
11387,ENSG00000164323,CFAP97
11388,ENSG00000164325,TMEM174
11389,ENSG00000164326,CARTPT
11390,ENSG00000164327,RICTOR
11391,ENSG00000164329,TENT2
11392,ENSG00000164330,EBF1
11393,ENSG00000164331,ANKRA2
11394,ENSG00000164332,UBLCP1
11395,ENSG00000164334,FAM170A
11396,ENSG00000164338,UTP15
11397,ENSG00000164342,TLR3
11398,ENSG00000164344,KLKB1
11399,ENSG00000164346,NSA2
11400,ENSG00000164347,GFM2
11401,ENSG00000164362,TERT
11402,ENSG00000164363,SLC6A18
11403,ENSG00000164366,CCDC127
11404,ENSG00000164379,FOXQ1
11405,ENSG00000164385,LINC01600
11406,ENSG00000164393,ADGRF2
11407,ENSG00000164398,ACSL6
11408,ENSG00000164399,IL3
11409,ENSG00000164400,CSF2
11410,ENSG00000164402,SEPTIN8
11411,ENSG00000164403,SHROOM1
11412,ENSG00000164404,GDF9
11413,ENSG00000164405,UQCRQ
11414,ENSG00000164406,LEAP2
11415,ENSG00000164411,GJB7
11416,ENSG00000164414,SLC35A1
11417,ENSG00000164418,GRIK2
11418,ENSG00000164430,CGAS
11419,ENSG00000164434,FABP7
11420,ENSG00000164438,TLX3
11421,ENSG00000164440,TXLNB
11422,ENSG00000164442,CITED2
11423,ENSG00000164451,CALHM4
11424,ENSG00000164458,TBXT
11425,ENSG00000164463,CREBRF
11426,ENSG00000164465,DCBLD1
11427,ENSG00000164466,SFXN1
11428,ENSG00000164483,SAMD3
11429,ENSG00000164484,TMEM200A
11430,ENSG00000164485,IL22RA2
11431,ENSG00000164488,DACT2
11432,ENSG00000164494,PDSS2
11433,ENSG00000164500,SPATA48
11434,ENSG00000164506,STXBP5
11435,ENSG00000164508,H2AC1
11436,ENSG00000164509,IL31RA
11437,ENSG00000164512,ANKRD55
11438,ENSG00000164520,RAET1E
11439,ENSG00000164530,PI16
11440,ENSG00000164532,TBX20
11441,ENSG00000164535,DAGLB
11442,ENSG00000164542,MATCAP2
11443,ENSG00000164543,STK17A
11444,ENSG00000164548,TRA2A
11445,ENSG00000164556,FAM183BP
11446,ENSG00000164574,GALNT10
11447,ENSG00000164576,SAP30L
11448,ENSG00000164587,RPS14
11449,ENSG00000164588,HCN1
11450,ENSG00000164591,MYOZ3
11451,ENSG00000164597,COG5
11452,ENSG00000164600,NEUROD6
11453,ENSG00000164603,BMT2
11454,ENSG00000164604,GPR85
11455,ENSG00000164609,SLU7
11456,ENSG00000164610,RP9
11457,ENSG00000164611,PTTG1
11458,ENSG00000164615,CAMLG
11460,ENSG00000164619,BMPER
11461,ENSG00000164620,RELL2
11462,ENSG00000164621,SMAD5-AS1
11463,ENSG00000164626,KCNK5
11464,ENSG00000164627,KIF6
11465,ENSG00000164631,ZNF12
11466,ENSG00000164638,SLC29A4
11467,ENSG00000164645,TEX47
11468,ENSG00000164647,STEAP1
11469,ENSG00000164649,CDCA7L
11470,ENSG00000164651,SP8
11471,ENSG00000164654,MIOS
11472,ENSG00000164659,ELAPOR2
11473,ENSG00000164663,USP49
11474,ENSG00000164669,INTS4P1
11475,ENSG00000164674,SYTL3
11476,ENSG00000164675,IQUB
11477,ENSG00000164683,HEY1
11478,ENSG00000164684,ZNF704
11479,ENSG00000164687,FABP5
11480,ENSG00000164690,SHH
11481,ENSG00000164691,TAGAP
11482,ENSG00000164692,COL1A2
11483,ENSG00000164694,FNDC1
11484,ENSG00000164695,CHMP4C
11485,ENSG00000164707,SLC13A4
11486,ENSG00000164708,PGAM2
11487,ENSG00000164713,BRI3
11488,ENSG00000164715,LMTK2
11489,ENSG00000164729,SLC35G3
11490,ENSG00000164733,CTSB
11491,ENSG00000164736,SOX17
11492,ENSG00000164740,SEPTIN7P5
11493,ENSG00000164741,DLC1
11494,ENSG00000164742,ADCY1
11495,ENSG00000164743,C8orf48
11496,ENSG00000164744,SUN3
11497,ENSG00000164746,C7orf57
11498,ENSG00000164749,HNF4G
11499,ENSG00000164751,PEX2
11500,ENSG00000164754,RAD21
11501,ENSG00000164756,SLC30A8
11502,ENSG00000164758,MED30
11503,ENSG00000164761,TNFRSF11B
11504,ENSG00000164764,SBSPON
11505,ENSG00000164776,PHKG1
11506,ENSG00000164778,EN2
11507,ENSG00000164794,KCNV1
11508,ENSG00000164796,CSMD3
11509,ENSG00000164808,SPIDR
11510,ENSG00000164815,ORC5
11511,ENSG00000164816,DEFA5
11512,ENSG00000164818,DNAAF5
11513,ENSG00000164821,DEFA4
11514,ENSG00000164822,DEFA6
11515,ENSG00000164823,OSGIN2
11516,ENSG00000164825,DEFB1
11517,ENSG00000164828,SUN1
11518,ENSG00000164830,OXR1
11519,ENSG00000164841,TMEM74
11521,ENSG00000164849,GPR146
11522,ENSG00000164850,GPER1
11523,ENSG00000164853,UNCX
11524,ENSG00000164855,TMEM184A
11525,ENSG00000164867,NOS3
11526,ENSG00000164871,SPAG11B
11527,ENSG00000164877,MICALL2
11528,ENSG00000164879,CA3
11529,ENSG00000164880,INTS1
11530,ENSG00000164885,CDK5
11531,ENSG00000164889,SLC4A2
11532,ENSG00000164893,SLC7A13
11533,ENSG00000164896,FASTK
11534,ENSG00000164897,TMUB1
11535,ENSG00000164898,FMC1
11536,ENSG00000164900,GBX1
11537,ENSG00000164902,PHAX
11538,ENSG00000164904,ALDH7A1
11539,ENSG00000164916,FOXK1
11540,ENSG00000164919,COX6C
11541,ENSG00000164920,OSR2
11542,ENSG00000164924,YWHAZ
11543,ENSG00000164929,BAALC
11544,ENSG00000164930,FZD6
11545,ENSG00000164932,CTHRC1
11546,ENSG00000164933,SLC25A32
11547,ENSG00000164934,DCAF13
11548,ENSG00000164935,DCSTAMP
11549,ENSG00000164938,TP53INP1
11550,ENSG00000164941,INTS8
11551,ENSG00000164944,VIRMA
11552,ENSG00000164946,FREM1
11553,ENSG00000164949,GEM
11554,ENSG00000164951,PDP1
11555,ENSG00000164953,TMEM67
11556,ENSG00000164961,WASHC5
11557,ENSG00000164967,RPP25L
11558,ENSG00000164970,FAM219A
11559,ENSG00000164972,C9orf24
11560,ENSG00000164975,SNAPC3
11561,ENSG00000164976,MYORG
11562,ENSG00000164978,NUDT2
11563,ENSG00000164983,TMEM65
11564,ENSG00000164985,PSIP1
11565,ENSG00000164989,CCDC171
11566,ENSG00000165006,UBAP1
11567,ENSG00000165023,DIRAS2
11568,ENSG00000165025,SYK
11569,ENSG00000165028,NIPSNAP3B
11570,ENSG00000165029,ABCA1
11571,ENSG00000165030,NFIL3
11572,ENSG00000165046,LETM2
11573,ENSG00000165055,METTL2B
11574,ENSG00000165059,PRKACG
11575,ENSG00000165060,FXN
11576,ENSG00000165061,ZMAT4
11577,ENSG00000165066,NKX6-3
11578,ENSG00000165071,TMEM71
11579,ENSG00000165072,MAMDC2
11580,ENSG00000165076,PRSS37
11581,ENSG00000165078,CPA6
11582,ENSG00000165084,C8orf34
11583,ENSG00000165091,TMC1
11584,ENSG00000165092,ALDH1A1
11585,ENSG00000165097,KDM1B
11586,ENSG00000165102,HGSNAT
11587,ENSG00000165105,RASEF
11588,ENSG00000165113,GKAP1
11589,ENSG00000165115,KIF27
11590,ENSG00000165118,C9orf64
11591,ENSG00000165119,HNRNPK
11592,ENSG00000165120,SSMEM1
11594,ENSG00000165124,SVEP1
11595,ENSG00000165125,TRPV6
11596,ENSG00000165131,LLCFC1
11597,ENSG00000165138,ANKS6
11598,ENSG00000165140,FBP1
11599,ENSG00000165152,PGAP4
11600,ENSG00000165156,ZHX1
11601,ENSG00000165164,CFAP47
11602,ENSG00000165168,CYBB
11603,ENSG00000165169,DYNLT3
11604,ENSG00000165171,METTL27
11605,ENSG00000165175,MID1IP1
11606,ENSG00000165178,NCF1C
11607,ENSG00000165181,SHOC1
11608,ENSG00000165182,CXorf58
11609,ENSG00000165185,KIAA1958
11610,ENSG00000165186,PTCHD1
11611,ENSG00000165188,RNF183
11612,ENSG00000165192,ASB11
11613,ENSG00000165194,PCDH19
11614,ENSG00000165195,PIGA
11615,ENSG00000165197,VEGFD
11616,ENSG00000165202,OR1Q1
11617,ENSG00000165204,OR1K1
11618,ENSG00000165209,STRBP
11619,ENSG00000165215,CLDN3
11620,ENSG00000165219,GAPVD1
11621,ENSG00000165233,CARD19
11622,ENSG00000165238,WNK2
11623,ENSG00000165240,ATP7A
11624,ENSG00000165244,ZNF367
11625,ENSG00000165246,NLGN4Y
11626,ENSG00000165259,HDX
11627,ENSG00000165264,NDUFB6
11628,ENSG00000165269,AQP7
11629,ENSG00000165271,NOL6
11630,ENSG00000165272,AQP3
11631,ENSG00000165275,TRMT10B
11632,ENSG00000165280,VCP
11633,ENSG00000165282,PIGO
11634,ENSG00000165283,STOML2
11635,ENSG00000165288,BRWD3
11636,ENSG00000165300,SLITRK5
11637,ENSG00000165304,MELK
11638,ENSG00000165309,ARMC3
11639,ENSG00000165312,OTUD1
11640,ENSG00000165322,ARHGAP12
11641,ENSG00000165323,FAT3
11642,ENSG00000165325,DEUP1
11643,ENSG00000165338,HECTD2
11644,ENSG00000165349,SLC7A3
11645,ENSG00000165355,FBXO33
11646,ENSG00000165359,INTS6L
11647,ENSG00000165370,GPR101
11648,ENSG00000165376,CLDN2
11649,ENSG00000165379,LRFN5
11650,ENSG00000165383,LRRC18
11651,ENSG00000165389,SPTSSA
11652,ENSG00000165392,WRN
11653,ENSG00000165406,MARCHF8
11654,ENSG00000165409,TSHR
11655,ENSG00000165410,CFL2
11656,ENSG00000165416,SUGT1
11657,ENSG00000165417,GTF2A1
11658,ENSG00000165424,ZCCHC24
11659,ENSG00000165434,PGM2L1
11660,ENSG00000165443,PHYHIPL
11661,ENSG00000165449,SLC16A9
11662,ENSG00000165457,FOLR2
11663,ENSG00000165458,INPPL1
11664,ENSG00000165462,PHOX2A
11665,ENSG00000165471,MBL2
11666,ENSG00000165474,GJB2
11667,ENSG00000165475,CRYL1
11668,ENSG00000165476,REEP3
11669,ENSG00000165478,HEPACAM
11670,ENSG00000165480,SKA3
11671,ENSG00000165487,MICU2
11672,ENSG00000165490,DDIAS
11673,ENSG00000165494,PCF11
11674,ENSG00000165495,PKNOX2
11675,ENSG00000165496,RPL10L
11676,ENSG00000165501,LRR1
11677,ENSG00000165502,RPL36AL
11678,ENSG00000165506,DNAAF2
11679,ENSG00000165507,DEPP1
11680,ENSG00000165509,MAGEC3
11681,ENSG00000165511,ZNF22-AS1
11682,ENSG00000165512,ZNF22
11683,ENSG00000165516,KLHDC2
11684,ENSG00000165521,EML5
11685,ENSG00000165525,NEMF
11686,ENSG00000165526,RPUSD4
11687,ENSG00000165527,ARF6
11688,ENSG00000165533,TTC8
11689,ENSG00000165548,TMEM63C
11690,ENSG00000165553,NGB
11691,ENSG00000165555,NOXRED1
11692,ENSG00000165556,CDX2
11693,ENSG00000165566,AMER2
11694,ENSG00000165568,AKR1E2
11695,ENSG00000165572,KBTBD6
11696,ENSG00000165583,SSX5
11697,ENSG00000165584,SSX3
11698,ENSG00000165588,OTX2
11699,ENSG00000165591,FAAH2
11700,ENSG00000165606,DRGX
11701,ENSG00000165609,NUDT5
11702,ENSG00000165617,DACT1
11703,ENSG00000165621,OXGR1
11704,ENSG00000165623,UCMA
11705,ENSG00000165626,BEND7
11706,ENSG00000165629,ATP5F1C
11707,ENSG00000165630,PRPF18
11708,ENSG00000165632,TAF3
11709,ENSG00000165633,VSTM4
11710,ENSG00000165637,VDAC2
11711,ENSG00000165643,SOHLH1
11712,ENSG00000165644,COMTD1
11713,ENSG00000165646,SLC18A2
11714,ENSG00000165650,PDZD8
11715,ENSG00000165655,ZNF503
11716,ENSG00000165660,ABRAXAS2
11717,ENSG00000165661,QSOX2
11718,ENSG00000165669,FAM204A
11719,ENSG00000165671,NSD1
11720,ENSG00000165672,PRDX3
11721,ENSG00000165675,ENOX2
11722,ENSG00000165678,GHITM
11723,ENSG00000165682,CLEC1B
11724,ENSG00000165684,SNAPC4
11725,ENSG00000165685,TMEM52B
11726,ENSG00000165688,PMPCA
11727,ENSG00000165689,ENTR1
11728,ENSG00000165694,FRMD7
11729,ENSG00000165695,AK8
11730,ENSG00000165698,SPACA9
11731,ENSG00000165699,TSC1
11732,ENSG00000165702,GFI1B
11733,ENSG00000165704,HPRT1
11734,ENSG00000165714,BORCS5
11735,ENSG00000165716,DIPK1B
11736,ENSG00000165724,ZMYND19
11737,ENSG00000165730,STOX1
11738,ENSG00000165731,RET
11739,ENSG00000165732,DDX21
11740,ENSG00000165733,BMS1
11741,ENSG00000165752,STK32C
11742,ENSG00000165757,JCAD
11743,ENSG00000165762,OR4K2
11744,ENSG00000165775,FUNDC2
11745,ENSG00000165782,PIP4P1
11746,ENSG00000165792,METTL17
11747,ENSG00000165794,SLC39A2
11748,ENSG00000165795,NDRG2
11749,ENSG00000165799,RNASE7
11750,ENSG00000165801,ARHGEF40
11751,ENSG00000165802,NSMF
11752,ENSG00000165804,ZNF219
11753,ENSG00000165805,C12orf50
11754,ENSG00000165806,CASP7
11755,ENSG00000165807,PPP1R36
11756,ENSG00000165810,BTNL9
11757,ENSG00000165813,CCDC186
11758,ENSG00000165816,VWA2
11759,ENSG00000165819,METTL3
11760,ENSG00000165821,SALL2
11761,ENSG00000165828,PRAP1
11762,ENSG00000165832,TRUB1
11763,ENSG00000165837,ERICH6B
11764,ENSG00000165841,CYP2C19
11765,ENSG00000165861,ZFYVE1
11766,ENSG00000165863,C10orf82
11767,ENSG00000165868,HSPA12A
11768,ENSG00000165874,SHLD2P1
11769,ENSG00000165879,FRAT1
11770,ENSG00000165886,UBTD1
11771,ENSG00000165887,ANKRD2
11772,ENSG00000165891,E2F7
11773,ENSG00000165895,ARHGAP42
11774,ENSG00000165898,ISCA2
11775,ENSG00000165899,OTOGL
11776,ENSG00000165905,LARGE2
11777,ENSG00000165912,PACSIN3
11778,ENSG00000165914,TTC7B
11779,ENSG00000165915,SLC39A13
11780,ENSG00000165916,PSMC3
